"INDIC","Indicator","LOCATION","Country","CPL_COUNTRY","Country currency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CPL","Comparative price levels","FIN","Finland","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,74,,
"CPL","Comparative price levels","FRA","France","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,67,,
"CPL","Comparative price levels","DEU","Germany","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,64,,
"CPL","Comparative price levels","GRC","Greece","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,51,,
"CPL","Comparative price levels","HUN","Hungary","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,38,,
"CPL","Comparative price levels","ISL","Iceland","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","IRL","Ireland","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,75,,
"CPL","Comparative price levels","ITA","Italy","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,62,,
"CPL","Comparative price levels","JPN","Japan","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,61,,
"CPL","Comparative price levels","KOR","Korea","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,60,,
"CPL","Comparative price levels","LUX","Luxembourg","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,77,,
"CPL","Comparative price levels","MEX","Mexico","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,36,,
"CPL","Comparative price levels","NLD","Netherlands","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,69,,
"CPL","Comparative price levels","NZL","New Zealand","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,76,,
"CPL","Comparative price levels","NOR","Norway","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,84,,
"CPL","Comparative price levels","POL","Poland","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,35,,
"CPL","Comparative price levels","PRT","Portugal","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,52,,
"CPL","Comparative price levels","SVK","Slovak Republic","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,43,,
"CPL","Comparative price levels","ESP","Spain","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,57,,
"CPL","Comparative price levels","SWE","Sweden","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,75,,
"CPL","Comparative price levels","CHE","Switzerland","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,92,,
"CPL","Comparative price levels","TUR","Turkey","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,31,,
"CPL","Comparative price levels","GBR","United Kingdom","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,71,,
"CPL","Comparative price levels","USA","United States","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,64,,
"CPL","Comparative price levels","CHL","Chile","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,48,,
"CPL","Comparative price levels","EST","Estonia","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,48,,
"CPL","Comparative price levels","ISR","Israel","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,80,,
"CPL","Comparative price levels","SVN","Slovenia","ISL","Iceland ISK","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,52,,
"CPL","Comparative price levels","AUS","Australia","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,109,,
"CPL","Comparative price levels","AUT","Austria","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,89,,
"CPL","Comparative price levels","BEL","Belgium","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,91,,
"CPL","Comparative price levels","CAN","Canada","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,93,,
"CPL","Comparative price levels","CZE","Czech Republic","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,59,,
"CPL","Comparative price levels","DNK","Denmark","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,115,,
"CPL","Comparative price levels","FIN","Finland","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,99,,
"CPL","Comparative price levels","FRA","France","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,89,,
"CPL","Comparative price levels","DEU","Germany","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,86,,
"CPL","Comparative price levels","GRC","Greece","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,68,,
"CPL","Comparative price levels","HUN","Hungary","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,51,,
"CPL","Comparative price levels","ISL","Iceland","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,134,,
"CPL","Comparative price levels","IRL","Ireland","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","ITA","Italy","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,83,,
"CPL","Comparative price levels","JPN","Japan","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,81,,
"CPL","Comparative price levels","KOR","Korea","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,80,,
"CPL","Comparative price levels","LUX","Luxembourg","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,103,,
"CPL","Comparative price levels","MEX","Mexico","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,49,,
"CPL","Comparative price levels","NLD","Netherlands","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,92,,
"CPL","Comparative price levels","NZL","New Zealand","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,101,,
"CPL","Comparative price levels","NOR","Norway","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,113,,
"CPL","Comparative price levels","POL","Poland","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,47,,
"CPL","Comparative price levels","PRT","Portugal","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,69,,
"CPL","Comparative price levels","SVK","Slovak Republic","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,57,,
"CPL","Comparative price levels","ESP","Spain","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,76,,
"CPL","Comparative price levels","SWE","Sweden","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","CHE","Switzerland","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,123,,
"CPL","Comparative price levels","TUR","Turkey","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,41,,
"CPL","Comparative price levels","GBR","United Kingdom","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,95,,
"CPL","Comparative price levels","USA","United States","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,86,,
"CPL","Comparative price levels","CHL","Chile","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,64,,
"CPL","Comparative price levels","EST","Estonia","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,64,,
"CPL","Comparative price levels","ISR","Israel","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,107,,
"CPL","Comparative price levels","SVN","Slovenia","IRL","Ireland EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,69,,
"CPL","Comparative price levels","AUS","Australia","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,131,,
"CPL","Comparative price levels","AUT","Austria","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,107,,
"CPL","Comparative price levels","BEL","Belgium","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,110,,
"CPL","Comparative price levels","CAN","Canada","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,112,,
"CPL","Comparative price levels","CZE","Czech Republic","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,71,,
"CPL","Comparative price levels","DNK","Denmark","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,139,,
"CPL","Comparative price levels","FIN","Finland","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,120,,
"CPL","Comparative price levels","FRA","France","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,107,,
"CPL","Comparative price levels","DEU","Germany","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,103,,
"CPL","Comparative price levels","GRC","Greece","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,82,,
"CPL","Comparative price levels","HUN","Hungary","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,61,,
"CPL","Comparative price levels","ISL","Iceland","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,161,,
"CPL","Comparative price levels","IRL","Ireland","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,120,,
"CPL","Comparative price levels","ITA","Italy","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","JPN","Japan","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,98,,
"CPL","Comparative price levels","KOR","Korea","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,96,,
"CPL","Comparative price levels","LUX","Luxembourg","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,124,,
"CPL","Comparative price levels","MEX","Mexico","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,59,,
"CPL","Comparative price levels","NLD","Netherlands","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,110,,
"CPL","Comparative price levels","NZL","New Zealand","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,122,,
"CPL","Comparative price levels","NOR","Norway","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,135,,
"CPL","Comparative price levels","POL","Poland","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,57,,
"CPL","Comparative price levels","PRT","Portugal","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,83,,
"CPL","Comparative price levels","SVK","Slovak Republic","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,69,,
"CPL","Comparative price levels","ESP","Spain","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,91,,
"CPL","Comparative price levels","SWE","Sweden","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,121,,
"CPL","Comparative price levels","CHE","Switzerland","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,148,,
"CPL","Comparative price levels","TUR","Turkey","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,50,,
"CPL","Comparative price levels","GBR","United Kingdom","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,115,,
"CPL","Comparative price levels","USA","United States","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,103,,
"CPL","Comparative price levels","CHL","Chile","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,78,,
"CPL","Comparative price levels","EST","Estonia","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,77,,
"CPL","Comparative price levels","ISR","Israel","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,129,,
"CPL","Comparative price levels","SVN","Slovenia","ITA","Italy EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,83,,
"CPL","Comparative price levels","AUS","Australia","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,134,,
"CPL","Comparative price levels","AUT","Austria","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,109,,
"CPL","Comparative price levels","BEL","Belgium","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,113,,
"CPL","Comparative price levels","CAN","Canada","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,114,,
"CPL","Comparative price levels","CZE","Czech Republic","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,73,,
"CPL","Comparative price levels","DNK","Denmark","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,142,,
"CPL","Comparative price levels","FIN","Finland","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,122,,
"CPL","Comparative price levels","FRA","France","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,110,,
"CPL","Comparative price levels","DEU","Germany","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,106,,
"CPL","Comparative price levels","GRC","Greece","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,84,,
"CPL","Comparative price levels","HUN","Hungary","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,62,,
"CPL","Comparative price levels","ISL","Iceland","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,165,,
"CPL","Comparative price levels","IRL","Ireland","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,123,,
"CPL","Comparative price levels","ITA","Italy","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,102,,
"CPL","Comparative price levels","JPN","Japan","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","KOR","Korea","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,99,,
"CPL","Comparative price levels","LUX","Luxembourg","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,127,,
"CPL","Comparative price levels","MEX","Mexico","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,60,,
"CPL","Comparative price levels","NLD","Netherlands","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,113,,
"CPL","Comparative price levels","NZL","New Zealand","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,125,,
"CPL","Comparative price levels","NOR","Norway","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,139,,
"CPL","Comparative price levels","POL","Poland","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,58,,
"CPL","Comparative price levels","PRT","Portugal","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,85,,
"CPL","Comparative price levels","SVK","Slovak Republic","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,70,,
"CPL","Comparative price levels","ESP","Spain","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,94,,
"CPL","Comparative price levels","SWE","Sweden","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,124,,
"CPL","Comparative price levels","CHE","Switzerland","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,151,,
"CPL","Comparative price levels","TUR","Turkey","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,51,,
"CPL","Comparative price levels","GBR","United Kingdom","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,117,,
"CPL","Comparative price levels","USA","United States","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,106,,
"CPL","Comparative price levels","CHL","Chile","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,79,,
"CPL","Comparative price levels","EST","Estonia","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,79,,
"CPL","Comparative price levels","ISR","Israel","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,132,,
"CPL","Comparative price levels","SVN","Slovenia","JPN","Japan JPY","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,85,,
"CPL","Comparative price levels","AUS","Australia","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,136,,
"CPL","Comparative price levels","AUT","Austria","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,111,,
"CPL","Comparative price levels","BEL","Belgium","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,114,,
"CPL","Comparative price levels","CAN","Canada","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,116,,
"CPL","Comparative price levels","CZE","Czech Republic","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,74,,
"CPL","Comparative price levels","DNK","Denmark","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,144,,
"CPL","Comparative price levels","FIN","Finland","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,124,,
"CPL","Comparative price levels","FRA","France","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,112,,
"CPL","Comparative price levels","DEU","Germany","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,107,,
"CPL","Comparative price levels","GRC","Greece","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,86,,
"CPL","Comparative price levels","HUN","Hungary","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,63,,
"CPL","Comparative price levels","ISL","Iceland","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,167,,
"CPL","Comparative price levels","IRL","Ireland","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,125,,
"CPL","Comparative price levels","ITA","Italy","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,104,,
"CPL","Comparative price levels","JPN","Japan","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,101,,
"CPL","Comparative price levels","KOR","Korea","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","LUX","Luxembourg","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,129,,
"CPL","Comparative price levels","MEX","Mexico","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,61,,
"CPL","Comparative price levels","NLD","Netherlands","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,115,,
"CPL","Comparative price levels","NZL","New Zealand","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,126,,
"CPL","Comparative price levels","NOR","Norway","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,141,,
"CPL","Comparative price levels","POL","Poland","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,59,,
"CPL","Comparative price levels","PRT","Portugal","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,86,,
"CPL","Comparative price levels","SVK","Slovak Republic","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,71,,
"CPL","Comparative price levels","ESP","Spain","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,95,,
"CPL","Comparative price levels","SWE","Sweden","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,126,,
"CPL","Comparative price levels","CHE","Switzerland","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,153,,
"CPL","Comparative price levels","TUR","Turkey","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,52,,
"CPL","Comparative price levels","GBR","United Kingdom","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,119,,
"CPL","Comparative price levels","USA","United States","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,107,,
"CPL","Comparative price levels","CHL","Chile","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,81,,
"CPL","Comparative price levels","EST","Estonia","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,80,,
"CPL","Comparative price levels","ISR","Israel","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,134,,
"CPL","Comparative price levels","SVN","Slovenia","KOR","Korea KRW","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,86,,
"CPL","Comparative price levels","AUS","Australia","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,106,,
"CPL","Comparative price levels","AUT","Austria","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,86,,
"CPL","Comparative price levels","BEL","Belgium","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,89,,
"CPL","Comparative price levels","CAN","Canada","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,90,,
"CPL","Comparative price levels","CZE","Czech Republic","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,57,,
"CPL","Comparative price levels","DNK","Denmark","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,112,,
"CPL","Comparative price levels","FIN","Finland","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,96,,
"CPL","Comparative price levels","FRA","France","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,87,,
"CPL","Comparative price levels","DEU","Germany","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,83,,
"CPL","Comparative price levels","GRC","Greece","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,66,,
"CPL","Comparative price levels","HUN","Hungary","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,49,,
"CPL","Comparative price levels","ISL","Iceland","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,130,,
"CPL","Comparative price levels","IRL","Ireland","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,97,,
"CPL","Comparative price levels","ITA","Italy","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,81,,
"CPL","Comparative price levels","JPN","Japan","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,79,,
"CPL","Comparative price levels","KOR","Korea","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,78,,
"CPL","Comparative price levels","LUX","Luxembourg","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,100,,
"CPL","Comparative price levels","MEX","Mexico","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,47,,
"CPL","Comparative price levels","NLD","Netherlands","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,89,,
"CPL","Comparative price levels","NZL","New Zealand","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,98,,
"CPL","Comparative price levels","NOR","Norway","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,109,,
"CPL","Comparative price levels","POL","Poland","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,46,,
"CPL","Comparative price levels","PRT","Portugal","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,67,,
"CPL","Comparative price levels","SVK","Slovak Republic","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,55,,
"CPL","Comparative price levels","ESP","Spain","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,74,,
"CPL","Comparative price levels","SWE","Sweden","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,97,,
"CPL","Comparative price levels","CHE","Switzerland","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,119,,
"CPL","Comparative price levels","TUR","Turkey","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,40,,
"CPL","Comparative price levels","GBR","United Kingdom","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,92,,
"CPL","Comparative price levels","USA","United States","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,83,,
"CPL","Comparative price levels","CHL","Chile","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,63,,
"CPL","Comparative price levels","EST","Estonia","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,62,,
"CPL","Comparative price levels","ISR","Israel","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,104,,
"CPL","Comparative price levels","SVN","Slovenia","LUX","Luxembourg EUR","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,67,,
"CPL","Comparative price levels","AUS","Australia","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,224,,
"CPL","Comparative price levels","AUT","Austria","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,182,,
"CPL","Comparative price levels","BEL","Belgium","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,188,,
"CPL","Comparative price levels","CAN","Canada","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,191,,
"CPL","Comparative price levels","CZE","Czech Republic","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,121,,
"CPL","Comparative price levels","DNK","Denmark","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,237,,
"CPL","Comparative price levels","FIN","Finland","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,204,,
"CPL","Comparative price levels","FRA","France","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,183,,
"CPL","Comparative price levels","DEU","Germany","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,177,,
"CPL","Comparative price levels","GRC","Greece","MEX","Mexico MXN","2018-01","Jan-2018","NATCUR","National currency","0","Units",,,140,,
